id,title,factionId,faction,activeDeityCount,teamSize,mapId,combatArchitecture,crossFactionRunIns,loreContinuityGuard
"MG-F06-E-C03-M11","Elite: Resonate the Ophanim Wheel Court: Warden Duel","MG-FACTION-006","","1","1","MG-MAP-011","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-006"", ""homeFactionName"": ""Empyrean"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-006"", ""sourceFactionName"": ""Empyrean"", ""sourceRealm"": ""The Radiant Hierarchies"", ""sourceCultureRule"": ""source culture humans later copied as angelic and heavenly lore"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F06-E-C03-M12","Elite: Absolve the Seraph Burn Archive: Lore Price","MG-FACTION-006","","1","1","MG-MAP-012","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-006"", ""homeFactionName"": ""Empyrean"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-006"", ""sourceFactionName"": ""Empyrean"", ""sourceRealm"": ""The Radiant Hierarchies"", ""sourceCultureRule"": ""source culture humans later copied as angelic and heavenly lore"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F06-E-C04-M13","Elite: Answer the Seraph Burn Archive: Relic Detour","MG-FACTION-006","","1","1","MG-MAP-012","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-006"", ""homeFactionName"": ""Empyrean"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-007"", ""MG-CROSS-RUN-IN-001""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-006"", ""sourceFactionName"": ""Empyrean"", ""sourceRealm"": ""The Radiant Hierarchies"", ""sourceCultureRule"": ""source culture humans later copied as angelic and heavenly lore"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F06-E-C04-M14","Elite: Ascend the Seraph Burn Archive: Hidden Cache","MG-FACTION-006","","1","1","MG-MAP-011","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-006"", ""homeFactionName"": ""Empyrean"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-006"", ""sourceFactionName"": ""Empyrean"", ""sourceRealm"": ""The Radiant Hierarchies"", ""sourceCultureRule"": ""source culture humans later copied as angelic and heavenly lore"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F06-E-C04-M15","Elite: Resonate the Throne-Ladder of Judgment: Boss Threshold","MG-FACTION-006","","1","1","MG-MAP-012","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-006"", ""homeFactionName"": ""Empyrean"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-006"", ""sourceFactionName"": ""Empyrean"", ""sourceRealm"": ""The Radiant Hierarchies"", ""sourceCultureRule"": ""source culture humans later copied as angelic and heavenly lore"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F06-E-C04-M16","Elite: Absolve the Throne-Ladder of Judgment: Final Approach","MG-FACTION-006","","1","1","MG-MAP-011","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-006"", ""homeFactionName"": ""Empyrean"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-006"", ""sourceFactionName"": ""Empyrean"", ""sourceRealm"": ""The Radiant Hierarchies"", ""sourceCultureRule"": ""source culture humans later copied as angelic and heavenly lore"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F06-E-C05-M17","Elite: Answer the Throne-Ladder of Judgment: Antechamber Seal","MG-FACTION-006","","1","1","MG-MAP-011","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-006"", ""homeFactionName"": ""Empyrean"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-006"", ""sourceFactionName"": ""Empyrean"", ""sourceRealm"": ""The Radiant Hierarchies"", ""sourceCultureRule"": ""source culture humans later copied as angelic and heavenly lore"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F06-E-C05-M18","Elite: Ascend the Silent Seraph Apex: Ascension Seal","MG-FACTION-006","","1","1","MG-MAP-012","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-006"", ""homeFactionName"": ""Empyrean"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-007"", ""MG-CROSS-RUN-IN-001""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-006"", ""sourceFactionName"": ""Empyrean"", ""sourceRealm"": ""The Radiant Hierarchies"", ""sourceCultureRule"": ""source culture humans later copied as angelic and heavenly lore"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F06-E-C05-M19","Elite: Resonate the Silent Seraph Apex: Boss Chamber","MG-FACTION-006","","1","1","MG-MAP-011","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-006"", ""homeFactionName"": ""Empyrean"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-006"", ""sourceFactionName"": ""Empyrean"", ""sourceRealm"": ""The Radiant Hierarchies"", ""sourceCultureRule"": ""source culture humans later copied as angelic and heavenly lore"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
"MG-F06-E-C05-M20","Elite: Absolve the Silent Seraph Apex: Gate Verdict","MG-FACTION-006","","1","1","MG-MAP-012","{""loop"": [""Explore"", ""Encounter"", ""1 Deity vs. Multiple Enemies"", ""Victory"", ""Rewards"", ""Upgrade Deity"", ""Explore Further""], ""forbidden"": [""squad combat"", ""team formations"", ""multiple player-controlled Avatars"", ""ally positioning"", ""team turns""], ""readableRule"": ""Legacy schema label says Deity, current fiction label says Deity: exactly one playable god or goddess is controlled in standard battle."", ""playerControlledAvatars"": 1}","{""enabled"": true, ""homeFactionId"": ""MG-FACTION-006"", ""homeFactionName"": ""Empyrean"", ""eligiblePoolIds"": [""MG-CROSS-RUN-IN-001"", ""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003"", ""MG-CROSS-RUN-IN-004"", ""MG-CROSS-RUN-IN-005"", ""MG-CROSS-RUN-IN-007""], ""recommendedPoolIds"": [""MG-CROSS-RUN-IN-002"", ""MG-CROSS-RUN-IN-003""], ""rule"": ""Run-ins must have a lore-valid reason: border conflict, Gate pressure, pursuit, oath, contract, trial, defense, corruption response, or event escalation. Never generic faction mixing."", ""oneAvatarVsManyUse"": ""Run-ins add enemy role pressure around the lone Avatar without creating ally units or squad play.""}","{""sourceFactionId"": ""MG-FACTION-006"", ""sourceFactionName"": ""Empyrean"", ""sourceRealm"": ""The Radiant Hierarchies"", ""sourceCultureRule"": ""source culture humans later copied as angelic and heavenly lore"", ""preserve"": [""established faction identity"", ""Mythos Gates mythology"", ""Gates and Codex systems"", ""one player-controlled Avatar combat"", ""mobile UE5 zone structure""], ""forbid"": [""replacement factions"", ""generic corridor dungeon conversion"", ""PC-first combat assumptions"", ""generic monster filler"", ""lore rewrites""]}"
